total_pressure,total_enthalpy,heat_transfer_coef,Velocity,Temperature
0.171927948,703743.6472,17.99666885,30,1000
0.167692821,703754.5921,17.92153894,30,1000
0.163456484,703765.398,17.84736361,30,1000
0.159214164,703776.0682,17.77412114,30,1000
0.154974226,703786.6066,17.7017847,30,1000
0.150742188,703797.0161,17.63033496,30,1000
0.14652864,703807.299,17.55975884,30,1000
0.142339619,703817.4569,17.49004356,30,1000
0.138177343,703827.4924,17.42117153,30,1000
0.134041774,703837.4079,17.35312342,30,1000
0.129935136,703847.206,17.28588309,30,1000
0.125862247,703856.8886,17.21943814,30,1000
0.121825439,703866.4576,17.153775,30,1000
0.117825036,703875.9154,17.08887708,30,1000
0.113862325,703885.2642,17.02472932,30,1000
0.109940975,703894.5058,16.96131993,30,1000
0.106062616,703903.642,16.89863681,30,1000
0.10222598,703912.6748,16.83666497,30,1000
0.098431672,703921.6063,16.77538997,30,1000
0.094682985,703930.4384,16.7148003,30,1000
0.090982244,703939.1727,16.65488464,30,1000
0.087329335,703947.8108,16.595631,30,1000
0.083725166,703956.3546,16.53702718,30,1000
0.080171641,703964.8057,16.47906051,30,1000
0.076670852,703973.1661,16.42171862,30,1000
0.073224528,703981.4374,16.36499067,30,1000
0.069834992,703989.6208,16.30886805,30,1000
0.0665048,703997.7178,16.25334099,30,1000
0.063235014,704005.73,16.19839782,30,1000
0.06002726,704013.659,16.14402724,30,1000
0.056884507,704021.5062,16.09021962,30,1000
0.053810824,704029.2731,16.03696566,30,1000
0.050809838,704036.9609,15.98425569,30,1000
0.047885224,704044.5712,15.93208011,30,1000
0.045041086,704052.1052,15.8804299,30,1000
0.042281697,704059.5642,15.82929645,30,1000
0.03961161,704066.9495,15.77867037,30,1000
0.03703569,704074.2624,15.72854264,30,1000
0.034560133,704081.5043,15.67890484,30,1000
0.032191593,704088.6763,15.62974798,30,1000
0.029937124,704095.7798,15.58106256,30,1000
0.027804958,704102.8164,15.5328381,30,1000
0.025804666,704109.7873,15.4850653,30,1000
0.02394765,704116.694,15.43773577,30,1000
0.022246552,704123.5371,15.3908428,30,1000
0.02071432,704130.3194,15.34436912,30,1000
0.019364885,704137.0403,15.29832047,30,1000
0.018248861,704143.7007,15.25268711,30,1000
0.017320329,704150.3092,15.20740895,30,1000
0.016674408,704156.8539,15.16257347,30,1000
0.016331822,704163.3544,15.11804858,30,1000
0.01605683,704169.818,15.07377421,30,1000
0.016974872,704176.1262,15.03055375,30,1000
0.01738996,704182.7077,14.98548619,30,1000
0.017161989,704188.6914,14.94450369,30,1000
0.028378539,704195.1594,14.90019225,30,1000
0.005620965,704202.0011,14.85336011,30,1000
0.053496927,704206.4062,14.82318111,30,1000
0.001370798,704213.3553,14.77553554,30,1000
-0.132191778,704218.7681,14.73844028,30,1000
341.1349118,308104.0543,1576.73377,30,1200
69.12793024,698889.2148,1115.677531,30,1200
6.395217573,807487.9473,535.244905,30,1200
4.301074423,831207.8619,408.4781693,30,1200
4.387318496,843328.6389,343.7053422,30,1200
3.379872861,851436.5226,300.3780009,30,1200
2.80998069,857422.5451,268.3897924,30,1200
2.438922994,862104.3707,243.3711567,30,1200
2.163812071,865917.0136,222.9973659,30,1200
1.955932334,869111.9313,205.9246301,30,1200
1.792166463,871847.1403,191.3085153,30,1200
1.65995696,874228.4073,178.5838078,30,1200
1.550823466,876329.535,167.3561096,30,1200
1.459121278,878203.9419,157.3399555,30,1200
1.380842115,879891.428,148.322659,30,1200
1.313440543,881422.3099,140.1422122,30,1200
1.254742753,882820.1807,132.6725384,30,1200
1.203134305,884103.7451,125.8136832,30,1200
1.157335177,885288.0712,119.4851274,30,1200
1.116390328,886385.4636,113.6211183,30,1200
1.079684609,887406.0597,108.1674839,30,1200
1.046562952,888358.3144,103.0790442,30,1200
1.016462984,889249.3686,98.3176397,30,1200
0.988958519,890085.3029,93.85077766,30,1200
0.963775287,890871.3192,89.65066011,30,1200
0.940603706,891611.9041,85.69331253,30,1200
0.919137889,892310.9672,81.95784267,30,1200
0.899141597,892971.9352,78.42593889,30,1200
0.880476607,893597.816,75.08152866,30,1200
0.862947676,894191.2685,71.91040234,30,1200
0.846346427,894754.6657,68.8998801,30,1200
0.830537992,895290.1176,66.03868668,30,1200
0.815396552,895799.5302,63.3166369,30,1200
0.800658647,896284.6264,60.72452369,30,1200
0.786948525,896746.7999,58.25490014,30,1200
0.774694905,897187.9412,55.89766317,30,1200
0.762801759,897591.6153,53.74063376,30,1200
0.750854986,897952.3142,51.81324342,30,1200
0.73966955,898276.7725,50.07950544,30,1200
0.729407122,898570.5762,48.50957008,30,1200
0.719873743,898838.2579,47.07921837,30,1200
0.710910046,899083.4861,45.76884749,30,1200
0.702377531,899309.2501,44.56248335,30,1200
0.694193991,899518.0075,43.44699291,30,1200
0.686309925,899711.8009,42.41146421,30,1200
0.678691076,899892.3425,41.44674638,30,1200
0.671341425,900061.0778,40.54511409,30,1200
0.664140977,900219.2406,39.699977,30,1200
0.65702234,900367.897,38.90563775,30,1200
0.650086843,900507.9677,38.15717565,30,1200
0.643358856,900640.2461,37.45035252,30,1200
0.636722836,900765.4258,36.78146223,30,1200
0.630099504,900884.1233,36.14720666,30,1200
0.623570599,900996.8835,35.5446718,30,1200
0.617148875,901104.1832,34.97131577,30,1200
0.610828339,901206.4474,34.42487087,30,1200
0.604603079,901304.0577,33.90329594,30,1200
0.598460418,901397.3567,33.40475951,30,1200
0.592384658,901486.6526,32.92761346,30,1200
0.586369412,901572.2244,32.47036689,30,1200
0.5804089,901654.3247,32.03166915,30,1200
0.57449842,901733.1823,31.61029738,30,1200
0.568638753,901809.0049,31.20514554,30,1200
0.56282939,901881.9812,30.81520473,30,1200
0.557063904,901952.285,30.43954367,30,1200
0.551333664,902020.0766,30.07730456,30,1200
0.545637625,902085.5026,29.72770508,30,1200
0.539977145,902148.6969,29.39003248,30,1200
0.534355975,902209.7826,29.0636297,30,1200
0.528768878,902268.8743,28.74788224,30,1200
0.523208777,902326.0788,28.44221707,30,1200
0.517671729,902381.4951,28.14610549,30,1200
0.512159703,902435.2144,27.85906346,30,1200
0.506679438,902487.3204,27.58064481,30,1200
0.501226874,902537.8919,27.31042522,30,1200
0.495791755,902587.004,27.04800132,30,1200
0.490375868,902634.7261,26.79300556,30,1200
0.48498611,902681.1213,26.54510225,30,1200
0.479620725,902726.2495,26.30397098,30,1200
0.474274275,902770.1675,26.06930551,30,1200
0.468943521,902812.929,25.84081818,30,1200
0.463627279,902854.5845,25.61824016,30,1200
0.458329796,902895.1808,25.4013238,30,1200
0.453056668,902934.7608,25.1898418,30,1200
0.447807809,902973.365,24.98357669,30,1200
0.442572396,903011.0332,24.78230854,30,1200
0.437338355,903047.8054,24.58582392,30,1200
0.432114774,903083.717,24.39393947,30,1200
0.426920067,903118.7987,24.20649732,30,1200
0.421754427,903153.0798,24.02333601,30,1200
0.416599441,903186.5913,23.84428411,30,1200
0.411445409,903219.3634,23.6691784,30,1200
0.40629633,903251.424,23.49787378,30,1200
0.401162715,903282.7978,23.33024285,30,1200
0.396055547,903313.507,23.16616852,30,1200
0.390970812,903343.5737,23.00552937,30,1200
0.385895177,903373.021,22.84819696,30,1200
0.380820635,903401.8714,22.69405032,30,1200
0.375754471,903430.1452,22.54298668,30,1200
0.370707951,903457.8599,22.39491437,30,1200
0.365681657,903485.0328,22.24973944,30,1200
0.36066898,903511.6816,22.10736517,30,1200
0.355666339,903537.8234,21.96769903,30,1200
0.350674365,903563.4745,21.83065493,30,1200
0.345694549,903588.6499,21.69615414,30,1200
0.340731152,903613.3634,21.56412432,30,1200
0.335784068,903637.6283,21.43449153,30,1200
0.330845641,903661.4592,21.30717624,30,1200
0.325915569,903684.8698,21.18210874,30,1200
0.321009033,903707.8701,21.05923973,30,1200
0.316125671,903730.4701,20.93850976,30,1200
0.311242255,903752.6845,20.8198327,30,1200
0.306359345,903774.527,20.70314405,30,1200
0.301509617,903796.0037,20.5884213,30,1200
0.296698121,903817.1208,20.47562294,30,1200
0.291888569,903837.8927,20.36466014,30,1200
0.287074492,903858.3322,20.25547087,30,1200
0.282283215,903878.4447,20.14803639,30,1200
0.277520804,903898.2366,20.04231703,30,1200
0.272755236,903917.7183,19.9382509,30,1200
0.267980494,903936.8995,19.83579286,30,1200
0.263232253,903955.785,19.73492228,30,1200
0.258504978,903974.3806,19.63560191,30,1200
0.253786357,903992.6959,19.53777071,30,1200
0.249069892,904010.7411,19.44137813,30,1200
0.244356771,904028.5226,19.34640318,30,1200
0.239683751,904046.0405,19.25285019,30,1200
0.235035398,904063.3005,19.16067415,30,1200
0.230380514,904080.3128,19.0698091,30,1200
0.225749995,904097.0857,18.98021916,30,1200
0.221124736,904113.633,18.89183774,30,1200
0.216594839,904129.9342,18.80480874,30,1200
0.212038242,904145.9855,18.71913901,30,1200
0.207238377,904161.8273,18.63455183,30,1200
0.202423699,904177.4728,18.5509896,30,1200
0.197757862,904192.9106,18.4685561,30,1200
0.193257877,904208.1318,18.38729876,30,1200
0.18889159,904223.1439,18.30714886,30,1200
0.184592539,904237.945,18.22812968,30,1200
0.180344708,904252.6208,18.14969144,30,1200
0.176138233,904267.079,18.07246808,30,1200
0.171927948,904281.2883,17.99666885,30,1200
0.167692821,904295.3604,17.92153894,30,1200
0.163456484,904309.2537,17.84736361,30,1200
0.159214164,904322.9726,17.77412114,30,1200
0.154974226,904336.5219,17.7017847,30,1200
0.150742188,904349.9056,17.63033496,30,1200
0.14652864,904363.1264,17.55975884,30,1200
0.142339619,904376.1867,17.49004356,30,1200
0.138177343,904389.0894,17.42117153,30,1200
0.134041774,904401.838,17.35312342,30,1200
0.129935136,904414.4355,17.28588309,30,1200
0.125862247,904426.8846,17.21943814,30,1200
0.121825439,904439.1876,17.153775,30,1200
0.117825036,904451.3476,17.08887708,30,1200
0.113862325,904463.3675,17.02472932,30,1200
0.109940975,904475.2496,16.96131993,30,1200
0.106062616,904486.9962,16.89863681,30,1200
0.10222598,904498.6097,16.83666497,30,1200
0.098431672,904510.0932,16.77538997,30,1200
0.094682985,904521.4488,16.7148003,30,1200
0.090982244,904532.6786,16.65488464,30,1200
0.087329335,904543.7847,16.595631,30,1200
0.083725166,904554.7696,16.53702718,30,1200
0.080171641,904565.6354,16.47906051,30,1200
0.076670852,904576.3845,16.42171862,30,1200
0.073224528,904587.0189,16.36499067,30,1200
0.069834992,904597.5405,16.30886805,30,1200
0.0665048,904607.951,16.25334099,30,1200
0.063235014,904618.2524,16.19839782,30,1200
0.06002726,904628.4468,16.14402724,30,1200
0.056884507,904638.5361,16.09021962,30,1200
0.053810824,904648.522,16.03696566,30,1200
0.050809838,904658.4064,15.98425569,30,1200
0.047885224,904668.1911,15.93208011,30,1200
0.045041086,904677.8777,15.8804299,30,1200
0.042281697,904687.4678,15.82929645,30,1200
0.03961161,904696.9632,15.77867037,30,1200
0.03703569,904706.3656,15.72854264,30,1200
0.034560133,904715.6765,15.67890484,30,1200
0.032191593,904724.8977,15.62974798,30,1200
0.029937124,904734.0308,15.58106256,30,1200
0.027804958,904743.0778,15.5328381,30,1200
0.025804666,904752.0405,15.4850653,30,1200
0.02394765,904760.9205,15.43773577,30,1200
0.022246552,904769.7188,15.3908428,30,1200
0.02071432,904778.4389,15.34436912,30,1200
0.019364885,904787.0801,15.29832047,30,1200
0.018248861,904795.6435,15.25268711,30,1200
0.017320329,904804.14,15.20740895,30,1200
0.016674408,904812.5547,15.16257347,30,1200
0.016331822,904820.9126,15.11804858,30,1200
0.01605683,904829.2229,15.07377421,30,1200
0.016974872,904837.3334,15.03055375,30,1200
0.01738996,904845.7954,14.98548619,30,1200
0.017161989,904853.4887,14.94450369,30,1200
0.028378539,904861.8047,14.90019225,30,1200
0.005620965,904870.6012,14.85336011,30,1200
0.053496927,904876.2649,14.82318111,30,1200
0.001370798,904885.1995,14.77553554,30,1200
-0.132191778,904892.1588,14.73844028,30,1200
341.1349118,444107.432,1576.73377,30,1600
69.12793024,1008663.583,1115.677531,30,1600
6.395217573,1165540.355,535.244905,30,1600
4.301074423,1199804.222,408.4781693,30,1600
4.387318496,1217312.574,343.7053422,30,1600
3.379872861,1229024.267,300.3780009,30,1600
2.80998069,1237670.946,268.3897924,30,1600
2.438922994,1244433.724,243.3711567,30,1600
2.163812071,1249940.978,222.9973659,30,1600
1.955932334,1254555.939,205.9246301,30,1600
1.792166463,1258506.859,191.3085153,30,1600
1.65995696,1261946.517,178.5838078,30,1600
1.550823466,1264981.521,167.3561096,30,1600
1.459121278,1267689.033,157.3399555,30,1600
1.380842115,1270126.542,148.322659,30,1600
1.313440543,1272337.841,140.1422122,30,1600
1.254742753,1274357.01,132.6725384,30,1600
1.203134305,1276211.066,125.8136832,30,1600
1.157335177,1277921.776,119.4851274,30,1600
1.116390328,1279506.913,113.6211183,30,1600
1.079684609,1280981.12,108.1674839,30,1600
1.046562952,1282356.61,103.0790442,30,1600
1.016462984,1283643.699,98.3176397,30,1600
0.988958519,1284851.168,93.85077766,30,1600
0.963775287,1285986.534,89.65066011,30,1600
0.940603706,1287056.275,85.69331253,30,1600
0.919137889,1288066.039,81.95784267,30,1600
0.899141597,1289020.777,78.42593889,30,1600
0.880476607,1289924.832,75.08152866,30,1600
0.862947676,1290782.046,71.91040234,30,1600
0.846346427,1291595.847,68.8998801,30,1600
0.830537992,1292369.281,66.03868668,30,1600
0.815396552,1293105.103,63.3166369,30,1600
0.800658647,1293805.801,60.72452369,30,1600
0.786948525,1294473.388,58.25490014,30,1600
0.774694905,1295110.595,55.89766317,30,1600
0.762801759,1295693.682,53.74063376,30,1600
0.750854986,1296214.694,51.81324342,30,1600
0.73966955,1296683.358,50.07950544,30,1600
0.729407122,1297107.743,48.50957008,30,1600
0.719873743,1297494.395,47.07921837,30,1600
0.710910046,1297848.615,45.76884749,30,1600
0.702377531,1298174.72,44.56248335,30,1600
0.694193991,1298476.26,43.44699291,30,1600
0.686309925,1298756.184,42.41146421,30,1600
0.678691076,1299016.967,41.44674638,30,1600
0.671341425,1299260.697,40.54511409,30,1600
0.664140977,1299489.155,39.699977,30,1600
0.65702234,1299703.882,38.90563775,30,1600
0.650086843,1299906.207,38.15717565,30,1600
0.643358856,1300097.276,37.45035252,30,1600
0.636722836,1300278.092,36.78146223,30,1600
0.630099504,1300449.544,36.14720666,30,1600
0.623570599,1300612.42,35.5446718,30,1600
0.617148875,1300767.409,34.97131577,30,1600
0.610828339,1300915.125,34.42487087,30,1600
0.604603079,1301056.118,33.90329594,30,1600
0.598460418,1301190.883,33.40475951,30,1600
0.592384658,1301319.867,32.92761346,30,1600
0.586369412,1301443.471,32.47036689,30,1600
0.5804089,1301562.06,32.03166915,30,1600
0.57449842,1301675.966,31.61029738,30,1600
0.568638753,1301785.488,31.20514554,30,1600
0.56282939,1301890.898,30.81520473,30,1600
0.557063904,1301992.448,30.43954367,30,1600
0.551333664,1302090.37,30.07730456,30,1600
0.545637625,1302184.874,29.72770508,30,1600
0.539977145,1302276.155,29.39003248,30,1600
0.534355975,1302364.39,29.0636297,30,1600
0.528768878,1302449.745,28.74788224,30,1600
0.523208777,1302532.374,28.44221707,30,1600
0.517671729,1302612.42,28.14610549,30,1600
0.512159703,1302690.015,27.85906346,30,1600
0.506679438,1302765.279,27.58064481,30,1600
0.501226874,1302838.327,27.31042522,30,1600
0.495791755,1302909.267,27.04800132,30,1600
0.490375868,1302978.199,26.79300556,30,1600
0.48498611,1303045.214,26.54510225,30,1600
0.479620725,1303110.4,26.30397098,30,1600
0.474274275,1303173.837,26.06930551,30,1600
0.468943521,1303235.604,25.84081818,30,1600
0.463627279,1303295.773,25.61824016,30,1600
0.458329796,1303354.412,25.4013238,30,1600
0.453056668,1303411.583,25.1898418,30,1600
0.447807809,1303467.345,24.98357669,30,1600
0.442572396,1303521.755,24.78230854,30,1600
0.437338355,1303574.87,24.58582392,30,1600
0.432114774,1303626.743,24.39393947,30,1600
0.426920067,1303677.416,24.20649732,30,1600
0.421754427,1303726.933,24.02333601,30,1600
0.416599441,1303775.339,23.84428411,30,1600
0.411445409,1303822.677,23.6691784,30,1600
0.40629633,1303868.986,23.49787378,30,1600
0.401162715,1303914.304,23.33024285,30,1600
0.396055547,1303958.662,23.16616852,30,1600
0.390970812,1304002.092,23.00552937,30,1600
0.385895177,1304044.627,22.84819696,30,1600
0.380820635,1304086.3,22.69405032,30,1600
0.375754471,1304127.14,22.54298668,30,1600
0.370707951,1304167.172,22.39491437,30,1600
0.365681657,1304206.422,22.24973944,30,1600
0.36066898,1304244.915,22.10736517,30,1600
0.355666339,1304282.675,21.96769903,30,1600
0.350674365,1304319.727,21.83065493,30,1600
0.345694549,1304356.091,21.69615414,30,1600
0.340731152,1304391.789,21.56412432,30,1600
0.335784068,1304426.838,21.43449153,30,1600
0.330845641,1304461.26,21.30717624,30,1600
0.325915569,1304495.076,21.18210874,30,1600
0.321009033,1304528.299,21.05923973,30,1600
0.316125671,1304560.943,20.93850976,30,1600
0.311242255,1304593.031,20.8198327,30,1600
0.306359345,1304624.581,20.70314405,30,1600
0.301509617,1304655.603,20.5884213,30,1600
0.296698121,1304686.105,20.47562294,30,1600
0.291888569,1304716.109,20.36466014,30,1600
0.287074492,1304745.633,20.25547087,30,1600
0.282283215,1304774.684,20.14803639,30,1600
0.277520804,1304803.273,20.04231703,30,1600
0.272755236,1304831.413,19.9382509,30,1600
0.267980494,1304859.119,19.83579286,30,1600
0.263232253,1304886.398,19.73492228,30,1600
0.258504978,1304913.259,19.63560191,30,1600
0.253786357,1304939.714,19.53777071,30,1600
0.249069892,1304965.78,19.44137813,30,1600
0.244356771,1304991.464,19.34640318,30,1600
0.239683751,1305016.768,19.25285019,30,1600
0.235035398,1305041.699,19.16067415,30,1600
0.230380514,1305066.272,19.0698091,30,1600
0.225749995,1305090.5,18.98021916,30,1600
0.221124736,1305114.401,18.89183774,30,1600
0.216594839,1305137.948,18.80480874,30,1600
0.212038242,1305161.133,18.71913901,30,1600
0.207238377,1305184.016,18.63455183,30,1600
0.202423699,1305206.615,18.5509896,30,1600
0.197757862,1305228.914,18.4685561,30,1600
0.193257877,1305250.9,18.38729876,30,1600
0.18889159,1305272.584,18.30714886,30,1600
0.184592539,1305293.963,18.22812968,30,1600
0.180344708,1305315.162,18.14969144,30,1600
0.176138233,1305336.046,18.07246808,30,1600
0.171927948,1305356.571,17.99666885,30,1600
0.167692821,1305376.897,17.92153894,30,1600
0.163456484,1305396.965,17.84736361,30,1600
0.159214164,1305416.781,17.77412114,30,1600
0.154974226,1305436.353,17.7017847,30,1600
0.150742188,1305455.685,17.63033496,30,1600
0.14652864,1305474.781,17.55975884,30,1600
0.142339619,1305493.646,17.49004356,30,1600
0.138177343,1305512.283,17.42117153,30,1600
0.134041774,1305530.698,17.35312342,30,1600
0.129935136,1305548.895,17.28588309,30,1600
0.125862247,1305566.877,17.21943814,30,1600
0.121825439,1305584.648,17.153775,30,1600
0.117825036,1305602.212,17.08887708,30,1600
0.113862325,1305619.574,17.02472932,30,1600
0.109940975,1305636.737,16.96131993,30,1600
0.106062616,1305653.705,16.89863681,30,1600
0.10222598,1305670.48,16.83666497,30,1600
0.098431672,1305687.067,16.77538997,30,1600
0.094682985,1305703.469,16.7148003,30,1600
0.090982244,1305719.69,16.65488464,30,1600
0.087329335,1305735.733,16.595631,30,1600
0.083725166,1305751.6,16.53702718,30,1600
0.080171641,1305767.295,16.47906051,30,1600
0.076670852,1305782.821,16.42171862,30,1600
0.073224528,1305798.182,16.36499067,30,1600
0.069834992,1305813.38,16.30886805,30,1600
0.0665048,1305828.417,16.25334099,30,1600
0.063235014,1305843.297,16.19839782,30,1600
0.06002726,1305858.022,16.14402724,30,1600
0.056884507,1305872.596,16.09021962,30,1600
0.053810824,1305887.02,16.03696566,30,1600
0.050809838,1305901.297,15.98425569,30,1600
0.047885224,1305915.431,15.93208011,30,1600
0.045041086,1305929.423,15.8804299,30,1600
0.042281697,1305943.275,15.82929645,30,1600
0.03961161,1305956.991,15.77867037,30,1600
0.03703569,1305970.572,15.72854264,30,1600
0.034560133,1305984.021,15.67890484,30,1600
0.032191593,1305997.34,15.62974798,30,1600
0.029937124,1306010.533,15.58106256,30,1600
0.027804958,1306023.601,15.5328381,30,1600
0.025804666,1306036.547,15.4850653,30,1600
0.02394765,1306049.373,15.43773577,30,1600
0.022246552,1306062.082,15.3908428,30,1600
0.02071432,1306074.678,15.34436912,30,1600
0.019364885,1306087.16,15.29832047,30,1600
0.018248861,1306099.529,15.25268711,30,1600
0.017320329,1306111.802,15.20740895,30,1600
0.016674408,1306123.956,15.16257347,30,1600
0.016331822,1306136.029,15.11804858,30,1600
0.01605683,1306148.033,15.07377421,30,1600
0.016974872,1306159.748,15.03055375,30,1600
0.01738996,1306171.971,14.98548619,30,1600
0.017161989,1306183.083,14.94450369,30,1600
0.028378539,1306195.095,14.90019225,30,1600
0.005620965,1306207.801,14.85336011,30,1600
0.053496927,1306215.982,14.82318111,30,1600
0.001370798,1306228.888,14.77553554,30,1600
-0.132191778,1306238.94,14.73844028,30,1600
341.1349118,104098.9876,1576.73377,30,600
69.12793024,234227.6624,1115.677531,30,600
6.395217573,270409.3354,535.244905,30,600
4.301074423,278313.3211,408.4781693,30,600
4.387318496,282352.7368,343.7053422,30,600
3.379872861,285054.9062,300.3780009,30,600
2.80998069,287049.9438,268.3897924,30,600
2.438922994,288610.3413,243.3711567,30,600
2.163812071,289881.067,222.9973659,30,600
1.955932334,290945.9204,205.9246301,30,600
1.792166463,291857.5627,191.3085153,30,600
1.65995696,292651.2424,178.5838078,30,600
1.550823466,293351.5557,167.3561096,30,600
1.459121278,293976.3058,157.3399555,30,600
1.380842115,294538.7569,148.322659,30,600
1.313440543,295049.0131,140.1422122,30,600
1.254742753,295514.9374,132.6725384,30,600
1.203134305,295942.7639,125.8136832,30,600
1.157335177,296337.5145,119.4851274,30,600
1.116390328,296703.2902,113.6211183,30,600
1.079684609,297043.4696,108.1674839,30,600
1.046562952,297360.8707,103.0790442,30,600
1.016462984,297657.8735,98.3176397,30,600
0.988958519,297936.5046,93.85077766,30,600
0.963775287,298198.4978,89.65066011,30,600
0.940603706,298445.3483,85.69331253,30,600
0.919137889,298678.3594,81.95784267,30,600
0.899141597,298898.6731,78.42593889,30,600
0.880476607,299107.2918,75.08152866,30,600
0.862947676,299305.102,71.91040234,30,600
0.846346427,299492.8943,68.8998801,30,600
0.830537992,299671.3721,66.03868668,30,600
0.815396552,299841.1707,63.3166369,30,600
0.800658647,300002.8643,60.72452369,30,600
0.786948525,300156.9175,58.25490014,30,600
0.774694905,300303.9603,55.89766317,30,600
0.762801759,300438.5146,53.74063376,30,600
0.750854986,300558.7443,51.81324342,30,600
0.73966955,300666.8943,50.07950544,30,600
0.729407122,300764.8264,48.50957008,30,600
0.719873743,300854.0515,47.07921837,30,600
0.710910046,300935.7923,45.76884749,30,600
0.702377531,301011.0452,44.56248335,30,600
0.694193991,301080.6294,43.44699291,30,600
0.686309925,301145.2258,42.41146421,30,600
0.678691076,301205.4051,41.44674638,30,600
0.671341425,301261.649,40.54511409,30,600
0.664140977,301314.3689,39.699977,30,600
0.65702234,301363.92,38.90563775,30,600
0.650086843,301410.6093,38.15717565,30,600
0.643358856,301454.7013,37.45035252,30,600
0.636722836,301496.4271,36.78146223,30,600
0.630099504,301535.9922,36.14720666,30,600
0.623570599,301573.5782,35.5446718,30,600
0.617148875,301609.3441,34.97131577,30,600
0.610828339,301643.4316,34.42487087,30,600
0.604603079,301675.9678,33.90329594,30,600
0.598460418,301707.0669,33.40475951,30,600
0.592384658,301736.8317,32.92761346,30,600
0.586369412,301765.3552,32.47036689,30,600
0.5804089,301792.7215,32.03166915,30,600
0.57449842,301819.007,31.61029738,30,600
0.568638753,301844.2807,31.20514554,30,600
0.56282939,301868.6058,30.81520473,30,600
0.557063904,301892.04,30.43954367,30,600
0.551333664,301914.6369,30.07730456,30,600
0.545637625,301936.4452,29.72770508,30,600
0.539977145,301957.5097,29.39003248,30,600
0.534355975,301977.8713,29.0636297,30,600
0.528768878,301997.5682,28.74788224,30,600
0.523208777,302016.6361,28.44221707,30,600
0.517671729,302035.1079,28.14610549,30,600
0.512159703,302053.0141,27.85906346,30,600
0.506679438,302070.3825,27.58064481,30,600
0.501226874,302087.2395,27.31042522,30,600
0.495791755,302103.61,27.04800132,30,600
0.490375868,302119.5171,26.79300556,30,600
0.48498611,302134.982,26.54510225,30,600
0.479620725,302150.0245,26.30397098,30,600
0.474274275,302164.6636,26.06930551,30,600
0.468943521,302178.9173,25.84081818,30,600
0.463627279,302192.8023,25.61824016,30,600
0.458329796,302206.3342,25.4013238,30,600
0.453056668,302219.5274,25.1898418,30,600
0.447807809,302232.3952,24.98357669,30,600
0.442572396,302244.9512,24.78230854,30,600
0.437338355,302257.2084,24.58582392,30,600
0.432114774,302269.1788,24.39393947,30,600
0.426920067,302280.8725,24.20649732,30,600
0.421754427,302292.2994,24.02333601,30,600
0.416599441,302303.4698,23.84428411,30,600
0.411445409,302314.3937,23.6691784,30,600
0.40629633,302325.0804,23.49787378,30,600
0.401162715,302335.5382,23.33024285,30,600
0.396055547,302345.7745,23.16616852,30,600
0.390970812,302355.7967,23.00552937,30,600
0.385895177,302365.6123,22.84819696,30,600
0.380820635,302375.229,22.69405032,30,600
0.375754471,302384.6535,22.54298668,30,600
0.370707951,302393.8916,22.39491437,30,600
0.365681657,302402.9491,22.24973944,30,600
0.36066898,302411.832,22.10736517,30,600
0.355666339,302420.5458,21.96769903,30,600
0.350674365,302429.0961,21.83065493,30,600
0.345694549,302437.4878,21.69615414,30,600
0.340731152,302445.7255,21.56412432,30,600
0.335784068,302453.8137,21.43449153,30,600
0.330845641,302461.7573,21.30717624,30,600
0.325915569,302469.5607,21.18210874,30,600
0.321009033,302477.2274,21.05923973,30,600
0.316125671,302484.7607,20.93850976,30,600
0.311242255,302492.1654,20.8198327,30,600
0.306359345,302499.4462,20.70314405,30,600
0.301509617,302506.605,20.5884213,30,600
0.296698121,302513.6439,20.47562294,30,600
0.291888569,302520.5678,20.36466014,30,600
0.287074492,302527.3809,20.25547087,30,600
0.282283215,302534.085,20.14803639,30,600
0.277520804,302540.6823,20.04231703,30,600
0.272755236,302547.1761,19.9382509,30,600
0.267980494,302553.5697,19.83579286,30,600
0.263232253,302559.8649,19.73492228,30,600
0.258504978,302566.0633,19.63560191,30,600
0.253786357,302572.1684,19.53777071,30,600
0.249069892,302578.1834,19.44137813,30,600
0.244356771,302584.1105,19.34640318,30,600
0.239683751,302589.9497,19.25285019,30,600
0.235035398,302595.703,19.16067415,30,600
0.230380514,302601.3737,19.0698091,30,600
0.225749995,302606.9646,18.98021916,30,600
0.221124736,302612.4803,18.89183774,30,600
0.216594839,302617.914,18.80480874,30,600
0.212038242,302623.2644,18.71913901,30,600
0.207238377,302628.545,18.63455183,30,600
0.202423699,302633.7601,18.5509896,30,600
0.197757862,302638.906,18.4685561,30,600
0.193257877,302643.9797,18.38729876,30,600
0.18889159,302648.9836,18.30714886,30,600
0.184592539,302653.9173,18.22812968,30,600
0.180344708,302658.8092,18.14969144,30,600
0.176138233,302663.6285,18.07246808,30,600
0.171927948,302668.3649,17.99666885,30,600
0.167692821,302673.0556,17.92153894,30,600
0.163456484,302677.6866,17.84736361,30,600
0.159214164,302682.2596,17.77412114,30,600
0.154974226,302686.776,17.7017847,30,600
0.150742188,302691.2371,17.63033496,30,600
0.14652864,302695.644,17.55975884,30,600
0.142339619,302699.9974,17.49004356,30,600
0.138177343,302704.2983,17.42117153,30,600
0.134041774,302708.5478,17.35312342,30,600
0.129935136,302712.7469,17.28588309,30,600
0.125862247,302716.8966,17.21943814,30,600
0.121825439,302720.9976,17.153775,30,600
